nome,votos,hora,apurado,proporcao
CONSTITUINTE EYMAEL,0.01,23:05:41,99.67,0.9967
LULA,48.35,23:06:55,99.68,4819.528
JAIR BOLSONARO,43.27,23:06:55,99.68,4313.153600000001
SIMONE TEBET,4.17,23:06:55,99.68,415.6656
CIRO GOMES,3.05,23:06:55,99.68,304.024
SORAYA THRONICKE,0.51,23:06:55,99.68,50.8368
FELIPE D&apos;AVILA,0.47,23:06:55,99.68,46.8496
PADRE KELMON,0.07,23:06:55,99.68,6.977600000000002
LÉO PÉRICLES,0.05,23:06:55,99.68,4.984000000000001
SOFIA MANZANO,0.04,23:06:55,99.68,3.987200000000001
VERA,0.02,23:06:55,99.68,1.9936000000000005
CONSTITUINTE EYMAEL,0.01,23:06:55,99.68,0.9968
LULA,48.35,23:06:55,99.68,4819.528
JAIR BOLSONARO,43.27,23:06:55,99.68,4313.153600000001
SIMONE TEBET,4.17,23:06:55,99.68,415.6656
CIRO GOMES,3.05,23:06:55,99.68,304.024
SORAYA THRONICKE,0.51,23:06:55,99.68,50.8368
FELIPE D&apos;AVILA,0.47,23:06:55,99.68,46.8496
PADRE KELMON,0.07,23:06:55,99.68,6.977600000000002
LÉO PÉRICLES,0.05,23:06:55,99.68,4.984000000000001
SOFIA MANZANO,0.04,23:06:55,99.68,3.987200000000001
VERA,0.02,23:06:55,99.68,1.9936000000000005
CONSTITUINTE EYMAEL,0.01,23:06:55,99.68,0.9968
LULA,48.35,23:06:55,99.68,4819.528
JAIR BOLSONARO,43.27,23:06:55,99.68,4313.153600000001
SIMONE TEBET,4.17,23:06:55,99.68,415.6656
CIRO GOMES,3.05,23:06:55,99.68,304.024
SORAYA THRONICKE,0.51,23:06:55,99.68,50.8368
FELIPE D&apos;AVILA,0.47,23:06:55,99.68,46.8496
PADRE KELMON,0.07,23:06:55,99.68,6.977600000000002
LÉO PÉRICLES,0.05,23:06:55,99.68,4.984000000000001
SOFIA MANZANO,0.04,23:06:55,99.68,3.987200000000001
VERA,0.02,23:06:55,99.68,1.9936000000000005
CONSTITUINTE EYMAEL,0.01,23:06:55,99.68,0.9968
LULA,48.35,23:07:55,99.69,4820.0115
JAIR BOLSONARO,43.27,23:07:55,99.69,4313.5863
SIMONE TEBET,4.17,23:07:55,99.69,415.7073
CIRO GOMES,3.05,23:07:55,99.69,304.0545
SORAYA THRONICKE,0.51,23:07:55,99.69,50.8419
FELIPE D&apos;AVILA,0.47,23:07:55,99.69,46.8543
PADRE KELMON,0.07,23:07:55,99.69,6.978300000000001
LÉO PÉRICLES,0.05,23:07:55,99.69,4.984500000000001
SOFIA MANZANO,0.04,23:07:55,99.69,3.9876
VERA,0.02,23:07:55,99.69,1.9938
CONSTITUINTE EYMAEL,0.01,23:07:55,99.69,0.9969
LULA,48.35,23:07:55,99.69,4820.0115
JAIR BOLSONARO,43.27,23:07:55,99.69,4313.5863
SIMONE TEBET,4.17,23:07:55,99.69,415.7073
CIRO GOMES,3.05,23:07:55,99.69,304.0545
SORAYA THRONICKE,0.51,23:07:55,99.69,50.8419
FELIPE D&apos;AVILA,0.47,23:07:55,99.69,46.8543
PADRE KELMON,0.07,23:07:55,99.69,6.978300000000001
LÉO PÉRICLES,0.05,23:07:55,99.69,4.984500000000001
SOFIA MANZANO,0.04,23:07:55,99.69,3.9876
VERA,0.02,23:07:55,99.69,1.9938
CONSTITUINTE EYMAEL,0.01,23:07:55,99.69,0.9969
LULA,48.35,23:09:10,99.7,4820.495
JAIR BOLSONARO,43.26,23:09:10,99.7,4313.022
SIMONE TEBET,4.17,23:09:10,99.7,415.749
CIRO GOMES,3.05,23:09:10,99.7,304.085
SORAYA THRONICKE,0.51,23:09:10,99.7,50.847
FELIPE D&apos;AVILA,0.47,23:09:10,99.7,46.859
PADRE KELMON,0.07,23:09:10,99.7,6.979000000000001
LÉO PÉRICLES,0.05,23:09:10,99.7,4.985
SOFIA MANZANO,0.04,23:09:10,99.7,3.988
VERA,0.02,23:09:10,99.7,1.994
CONSTITUINTE EYMAEL,0.01,23:09:10,99.7,0.997
LULA,48.35,23:09:10,99.7,4820.495
JAIR BOLSONARO,43.26,23:09:10,99.7,4313.022
SIMONE TEBET,4.17,23:09:10,99.7,415.749
CIRO GOMES,3.05,23:09:10,99.7,304.085
SORAYA THRONICKE,0.51,23:09:10,99.7,50.847
FELIPE D&apos;AVILA,0.47,23:09:10,99.7,46.859
PADRE KELMON,0.07,23:09:10,99.7,6.979000000000001
LÉO PÉRICLES,0.05,23:09:10,99.7,4.985
SOFIA MANZANO,0.04,23:09:10,99.7,3.988
VERA,0.02,23:09:10,99.7,1.994
CONSTITUINTE EYMAEL,0.01,23:09:10,99.7,0.997
LULA,48.35,23:09:56,99.71,4820.9785
JAIR BOLSONARO,43.26,23:09:56,99.71,4313.454599999999
SIMONE TEBET,4.16,23:09:56,99.71,414.7936
CIRO GOMES,3.05,23:09:56,99.71,304.11549999999994
SORAYA THRONICKE,0.51,23:09:56,99.71,50.8521
FELIPE D&apos;AVILA,0.47,23:09:56,99.71,46.8637
PADRE KELMON,0.07,23:09:56,99.71,6.9797
LÉO PÉRICLES,0.05,23:09:56,99.71,4.9855
SOFIA MANZANO,0.04,23:09:56,99.71,3.9884
VERA,0.02,23:09:56,99.71,1.9942
CONSTITUINTE EYMAEL,0.01,23:09:56,99.71,0.9971
LULA,48.35,23:09:56,99.71,4820.9785
JAIR BOLSONARO,43.26,23:09:56,99.71,4313.454599999999
SIMONE TEBET,4.16,23:09:56,99.71,414.7936
CIRO GOMES,3.05,23:09:56,99.71,304.11549999999994
SORAYA THRONICKE,0.51,23:09:56,99.71,50.8521
FELIPE D&apos;AVILA,0.47,23:09:56,99.71,46.8637
PADRE KELMON,0.07,23:09:56,99.71,6.9797
LÉO PÉRICLES,0.05,23:09:56,99.71,4.9855
SOFIA MANZANO,0.04,23:09:56,99.71,3.9884
VERA,0.02,23:09:56,99.71,1.9942
CONSTITUINTE EYMAEL,0.01,23:09:56,99.71,0.9971
LULA,48.35,23:09:56,99.71,4820.9785
JAIR BOLSONARO,43.26,23:09:56,99.71,4313.454599999999
SIMONE TEBET,4.16,23:09:56,99.71,414.7936
CIRO GOMES,3.05,23:09:56,99.71,304.11549999999994
SORAYA THRONICKE,0.51,23:09:56,99.71,50.8521
FELIPE D&apos;AVILA,0.47,23:09:56,99.71,46.8637
PADRE KELMON,0.07,23:09:56,99.71,6.9797
LÉO PÉRICLES,0.05,23:09:56,99.71,4.9855
SOFIA MANZANO,0.04,23:09:56,99.71,3.9884
VERA,0.02,23:09:56,99.71,1.9942
CONSTITUINTE EYMAEL,0.01,23:09:56,99.71,0.9971
LULA,48.35,23:11:11,99.71,4820.9785
JAIR BOLSONARO,43.26,23:11:11,99.71,4313.454599999999
SIMONE TEBET,4.16,23:11:11,99.71,414.7936
CIRO GOMES,3.05,23:11:11,99.71,304.11549999999994
SORAYA THRONICKE,0.51,23:11:11,99.71,50.8521
FELIPE D&apos;AVILA,0.47,23:11:11,99.71,46.8637
PADRE KELMON,0.07,23:11:11,99.71,6.9797
LÉO PÉRICLES,0.05,23:11:11,99.71,4.9855
SOFIA MANZANO,0.04,23:11:11,99.71,3.9884
VERA,0.02,23:11:11,99.71,1.9942
CONSTITUINTE EYMAEL,0.01,23:11:11,99.71,0.9971
LULA,48.35,23:11:11,99.71,4820.9785
JAIR BOLSONARO,43.26,23:11:11,99.71,4313.454599999999
SIMONE TEBET,4.16,23:11:11,99.71,414.7936
CIRO GOMES,3.05,23:11:11,99.71,304.11549999999994
SORAYA THRONICKE,0.51,23:11:11,99.71,50.8521
FELIPE D&apos;AVILA,0.47,23:11:11,99.71,46.8637
PADRE KELMON,0.07,23:11:11,99.71,6.9797
LÉO PÉRICLES,0.05,23:11:11,99.71,4.9855
SOFIA MANZANO,0.04,23:11:11,99.71,3.9884
VERA,0.02,23:11:11,99.71,1.9942
CONSTITUINTE EYMAEL,0.01,23:11:11,99.71,0.9971
LULA,48.35,23:11:11,99.71,4820.9785
JAIR BOLSONARO,43.26,23:11:11,99.71,4313.454599999999
SIMONE TEBET,4.16,23:11:11,99.71,414.79359999999997
CIRO GOMES,3.05,23:11:11,99.71,304.11549999999994
SORAYA THRONICKE,0.51,23:11:11,99.71,50.8521
FELIPE D&apos;AVILA,0.47,23:11:11,99.71,46.863699999999994
PADRE KELMON,0.07,23:11:11,99.71,6.9797
LÉO PÉRICLES,0.05,23:11:11,99.71,4.9855
SOFIA MANZANO,0.04,23:11:11,99.71,3.9884
VERA,0.02,23:11:11,99.71,1.9942
CONSTITUINTE EYMAEL,0.01,23:11:11,99.71,0.9971
